02/04/2024,1y,2y,5y,10y,20y,30y
11/22/2018,USOSFR1 Curncy,USOSFR2 Curncy,USOSFR5 Curncy,USOSFR10 Curncy,USOSFR20 Curncy,USOSFR30 Curncy
09/28/21,0.0721,0.2468,0.734,1.284,1.507,1.5734
09/27/21,0.0726,0.2381,0.7108,1.3108,1.5298,1.485
09/24/21,0.069,0.2118,0.7083,1.2645,1.5608,1.4723
09/23/21,0.0672,0.1866,0.7467,1.2297,1.4827,1.4315
09/22/21,0.0624,0.189,0.727,1.2085,1.462,1.3005
09/21/21,0.057,0.1981,0.6788,1.0801,1.4263,1.3415
09/20/21,0.0575,0.1944,0.668,1.098,1.2936,1.3399
09/17/21,0.06,0.1834,0.6825,1.093,1.3285,1.4028
09/16/21,0.06,0.1794,0.6925,1.1526,1.3262,1.3826
09/15/21,0.058,0.1798,0.6635,1.127,1.389,1.3514
09/14/21,0.0573,0.1828,0.6829,1.0838,1.3675,1.3428
09/13/21,0.057,0.1754,0.6938,1.0625,1.332,1.379
09/10/21,0.0555,0.1772,0.653,1.1007,1.3198,1.4109
09/09/21,0.0565,0.1782,0.6562,1.1195,1.354,1.3763
09/08/21,0.0593,0.1661,0.6363,1.0772,1.3847,1.437
09/07/21,0.0575,0.1684,0.6465,1.1165,1.3482,1.448
09/03/21,0.057,0.1745,0.6504,1.1409,1.4028,1.402
09/02/21,0.0582,0.1707,0.641,1.0903,1.418,1.402
09/01/21,0.0582,0.169,0.6703,1.0516,1.368,1.3555
08/31/21,0.0563,0.1766,0.7138,1.065,1.3695,1.377
08/30/21,0.0563,0.1973,0.696,1.0765,1.3258,1.3931
08/27/21,0.056,0.1937,0.667,1.051,1.343,1.3645
08/26/21,0.0615,0.1915,0.6373,1.077,1.3583,1.3855
08/25/21,0.063,0.1877,0.6489,1.1163,1.33,1.4082
08/24/21,0.0639,0.1892,0.638,1.1087,1.3512,1.4027
08/23/21,0.0618,0.1868,0.64,1.0589,1.3796,1.3639
08/20/21,0.06,0.188,0.6385,1.0144,1.3728,1.3195
08/19/21,0.061,0.1894,0.6305,1.019,1.3293,1.3235
08/18/21,0.0601,0.1824,0.6448,1.0093,1.284,1.328
08/17/21,0.062,0.183,0.6966,1.028,1.288,1.3546
08/16/21,0.0623,0.1913,0.6795,1.0298,1.2889,1.3615
08/13/21,0.062,0.1815,0.6993,1.0236,1.312,1.3538
08/12/21,0.062,0.1988,0.6688,1.0349,1.3193,1.3634
08/11/21,0.0596,0.1836,0.6455,1.1148,1.311,1.4398
08/10/21,0.0629,0.1778,0.5998,1.0965,1.3215,1.4365
08/09/21,0.058,0.1613,0.5538,1.114,1.399,1.4379
08/06/21,0.0583,0.1435,0.5223,1.091,1.3924,1.42
08/05/21,0.056,0.1296,0.5332,1.074,1.3975,1.4094
08/04/21,0.051,0.133,0.5688,1.0015,1.3782,1.334
08/03/21,0.0503,0.14,0.6103,0.958,1.3646,1.3103
08/02/21,0.0515,0.1551,0.577,0.946,1.2894,1.3113
07/30/21,0.053,0.1508,0.5725,0.9597,1.2615,1.3347
07/29/21,0.0587,0.151,0.5982,1.003,1.2616,1.3833
07/28/21,0.0567,0.1578,0.5865,1.0494,1.2813,1.4143
07/27/21,0.0609,0.1555,0.5893,1.006,1.328,1.3575
07/26/21,0.0597,0.1565,0.6025,0.9989,1.3647,1.3525
07/23/21,0.06,0.1616,0.5445,1.0461,1.312,1.399
07/22/21,0.06,0.147,0.5524,1.0305,1.305,1.3805
07/21/21,0.0584,0.1582,0.638,1.0362,1.3515,1.3865
07/20/21,0.0619,0.18,0.641,1.045,1.333,1.3909
07/19/21,0.0614,0.1792,0.6625,0.969,1.3361,1.3065
07/16/21,0.061,0.1776,0.7094,0.9174,1.342,1.241
07/15/21,0.06,0.1995,0.6555,1.033,1.2586,1.352
07/14/21,0.0605,0.1695,0.6577,1.042,1.1935,1.3625
07/13/21,0.0648,0.166,0.608,1.0937,1.309,1.4263
07/12/21,0.0591,0.1473,0.642,1.1636,1.317,1.506
07/09/21,0.0585,0.1632,0.6542,1.1105,1.3818,1.454
07/08/21,0.0552,0.1647,0.7152,1.1155,1.4585,1.447
07/07/21,0.0571,0.1817,0.7152,1.035,1.4075,1.37
07/06/21,0.0562,0.1972,0.753,1.0534,1.4057,1.3686
07/02/21,0.0618,0.189,0.7465,1.0768,1.326,1.386
07/01/21,0.0642,0.1901,0.7435,1.1545,1.3315,1.461
06/30/21,0.0622,0.1896,0.7456,1.1901,1.3505,1.4588
06/29/21,0.0614,0.1954,0.7619,1.193,1.422,1.4835
06/28/21,0.0614,0.1929,0.7535,1.198,1.4247,1.5008
06/25/21,0.0655,0.1867,0.74,1.1957,1.455,1.504
06/24/21,0.0633,0.1733,0.707,1.2336,1.4696,1.5065
06/23/21,0.0625,0.1822,0.7238,1.2101,1.474,1.5485
06/22/21,0.059,0.1764,0.7128,1.2095,1.475,1.5086
06/21/21,0.0652,0.1602,0.734,1.1815,1.5184,1.5131
06/18/21,0.0629,0.152,0.7583,1.201,1.4855,1.479
06/17/21,0.0565,0.1119,0.6425,1.149,1.4877,1.5085
06/16/21,0.056,0.1139,0.6465,1.227,1.457,1.433
06/15/21,0.0438,0.1027,0.61,1.305,1.483,1.5313
06/14/21,0.0431,0.0965,0.5785,1.218,1.4154,1.6356
06/11/21,0.0393,0.1012,0.6145,1.2245,1.5114,1.5959
06/10/21,0.0411,0.1024,0.637,1.1867,1.612,1.602
06/09/21,0.038,0.101,0.656,1.1672,1.5603,1.5657
06/08/21,0.041,0.0967,0.6465,1.2215,1.5665,1.56
06/07/21,0.0393,0.1075,0.707,1.263,1.5295,1.6032
06/04/21,0.0378,0.0994,0.6675,1.2945,1.515,1.6595
06/03/21,0.0371,0.1015,0.684,1.2834,1.5668,1.6894
06/02/21,0.0375,0.0967,0.6777,1.3542,1.619,1.673
06/01/21,0.0363,0.0995,0.675,1.3181,1.6496,1.7376
05/28/21,0.034,0.0987,0.6814,1.339,1.635,1.724
05/27/21,0.0366,0.099,0.655,1.3233,1.7014,1.7411
05/26/21,0.0358,0.106,0.6424,1.3284,1.6817,1.708
05/25/21,0.0388,0.1091,0.6757,1.2956,1.7014,1.7267
05/24/21,0.0405,0.1096,0.6963,1.2765,1.6861,1.724
05/21/21,0.0403,0.1198,0.691,1.326,1.6846,1.6882
05/20/21,0.0395,0.1101,0.7233,1.3458,1.6861,1.6792
05/19/21,0.0432,0.1096,0.689,1.3532,1.6515,1.7345
05/18/21,0.0407,0.1086,0.698,1.3886,1.6369,1.7535
05/17/21,0.0415,0.1097,0.6829,1.357,1.692,1.761
05/14/21,0.0417,0.1168,0.6865,1.3616,1.71,1.787
05/13/21,0.043,0.1035,0.7266,1.3493,1.7192,1.7715
05/12/21,0.0438,0.097,0.6613,1.3553,1.746,1.7676
05/11/21,0.044,0.0928,0.647,1.4161,1.7243,1.756
05/10/21,0.0466,0.1064,0.6473,1.3446,1.7204,1.7745
05/07/21,0.0426,0.105,0.6821,1.326,1.7095,1.8305
05/06/21,0.0458,0.1105,0.6705,1.31,1.7247,1.773
05/05/21,0.045,0.1133,0.6922,1.3107,1.7822,1.7539
05/04/21,0.051,0.1144,0.6968,1.3096,1.7212,1.7222
05/03/21,0.0455,0.1155,0.7191,1.3353,1.7038,1.6955
04/30/21,0.0509,0.1111,0.729,1.3445,1.674,1.7035
04/29/21,0.0509,0.1212,0.7145,1.374,1.6555,1.7246
04/28/21,0.046,0.1145,0.7326,1.3839,1.66,1.747
04/27/21,0.053,0.1126,0.696,1.3595,1.6824,1.7653
04/26/21,0.048,0.109,0.6895,1.365,1.7021,1.7676
04/23/21,0.051,0.105,0.663,1.307,1.723,1.751
04/22/21,0.0518,0.1028,0.6609,1.306,1.729,1.7461
04/21/21,0.0508,0.1075,0.6575,1.2875,1.7088,1.6913
04/20/21,0.0511,0.11,0.6834,1.2963,1.705,1.6935
04/19/21,0.0514,0.109,0.6853,1.2966,1.653,1.682
04/16/21,0.0526,0.1083,0.6795,1.3336,1.6514,1.707
04/15/21,0.0495,0.1046,0.7137,1.312,1.6354,1.7002
04/14/21,0.0478,0.1147,0.6995,1.3128,1.657,1.7299
04/13/21,0.047,0.1067,0.751,1.371,1.6555,1.7116
04/12/21,0.048,0.1036,0.7415,1.3605,1.688,1.72
04/09/21,0.047,0.1111,0.7165,1.4245,1.6684,1.7649
04/08/21,0.047,0.1123,0.757,1.4272,1.6738,1.7697
04/07/21,0.047,0.1252,0.759,1.3844,1.7257,1.8287
04/06/21,0.0425,0.1368,0.8135,1.4455,1.7265,1.8313
04/05/21,0.0433,0.1137,0.8541,1.4298,1.7881,1.7877
04/02/21,0.0452,0.115,0.784,1.4774,1.791,1.8477
04/01/21,0.0422,0.1081,0.8191,1.503,1.7493,1.8176
03/31/21,0.0423,0.1022,0.7778,1.4554,1.811,1.8531
03/30/21,0.0418,0.0964,0.766,1.5225,1.7818,1.866
03/29/21,0.042,0.0917,0.7387,1.4789,1.8208,1.8446
03/26/21,0.036,0.0932,0.7123,1.4832,1.835,1.918
03/25/21,0.038,0.0955,0.6978,1.4522,1.8062,1.876
03/24/21,0.0388,0.098,0.6979,1.4083,1.8776,1.8977
03/23/21,0.039,0.0992,0.7425,1.38,1.835,1.8735
03/22/21,0.039,0.1011,0.7623,1.3815,1.851,1.8436
03/19/21,0.0392,0.0879,0.7262,1.4573,1.8253,1.7877
03/18/21,0.048,0.1072,0.6785,1.4952,1.79,1.7922
03/17/21,0.0416,0.107,0.6995,1.446,1.7397,1.8673
03/16/21,0.063,0.1087,0.6996,1.4075,1.7441,1.909
03/15/21,0.0605,0.101,0.717,1.3715,1.821,1.8743
03/12/21,0.0563,0.1043,0.6717,1.3695,1.8606,1.8532
03/11/21,0.0607,0.1,0.66,1.3946,1.8206,1.801
03/10/21,0.06,0.1087,0.6725,1.3127,1.7931,1.7905
03/09/21,0.055,0.1011,0.7255,1.2848,1.743,1.8075
03/08/21,0.055,0.1038,0.6943,1.2985,1.7373,1.728
03/05/21,0.054,0.1014,0.6955,1.3795,1.757,1.6533
03/04/21,0.056,0.0936,0.6395,1.3776,1.6735,1.67
03/03/21,0.0579,0.09,0.573,1.3955,1.6131,1.7693
03/02/21,0.063,0.0972,0.6069,1.314,1.6343,1.7751
03/01/21,0.0605,0.113,0.6217,1.2235,1.7278,1.806
02/26/21,0.062,0.0783,0.6883,1.2605,1.7286,1.7545
02/25/21,0.0645,0.076,0.5111,1.233,1.7588,1.6728
02/24/21,0.0523,0.0782,0.5019,1.3321,1.6973,1.688
02/23/21,0.058,0.0752,0.5301,1.1948,1.6127,1.615
02/22/21,0.054,0.071,0.5083,1.1893,1.6378,1.6995
02/19/21,0.0531,0.0695,0.479,1.2113,1.571,1.6854
02/18/21,0.048,0.0767,0.4675,1.186,1.6665,1.6738
02/17/21,0.0503,0.066,0.4941,1.1375,1.6129,1.679
02/16/21,0.048,0.066,0.417,1.1138,1.6008,1.6581
02/15/21,0.0473,0.0654,0.4165,1.1668,1.6136,1.6127
02/12/21,0.0474,0.0602,0.3871,1.0529,1.593,1.5715
02/11/21,0.046,0.0668,0.3669,1.0021,1.5415,1.6396
02/10/21,0.046,0.068,0.3935,0.9676,1.5037,1.551
02/09/21,0.0491,0.0644,0.4037,1.0019,1.5674,1.5505
02/08/21,0.0512,0.0635,0.385,1.0197,1.468,1.492
02/05/21,0.05,0.0646,0.3797,1.0072,1.4693,1.4468
02/04/21,0.0479,0.065,0.377,0.98,1.412,1.4872
02/03/21,0.0484,0.06,0.3516,0.966,1.3692,1.4984
02/02/21,0.0502,0.0574,0.335,0.9201,1.4091,1.5042
02/01/21,0.0487,0.0634,0.323,0.8967,1.4226,1.4635
01/29/21,0.047,0.0583,0.3226,0.8795,1.4232,1.4341
01/28/21,0.0546,0.0606,0.305,0.858,1.3852,1.3743
01/27/21,0.0525,0.0625,0.31,0.8265,1.3607,1.3551
01/26/21,0.05,0.063,0.3033,0.8389,1.3018,1.3361
01/25/21,0.0542,0.064,0.3321,0.8315,1.2815,1.306
01/22/21,0.054,0.0683,0.339,0.8831,1.2622,1.2741
01/21/21,0.0555,0.0715,0.331,0.892,1.2327,1.2912
01/20/21,0.0582,0.071,0.3337,0.86,1.2001,1.2988
01/19/21,0.0659,0.0724,0.338,0.871,1.2174,1.3479
01/18/21,0.0639,0.0761,0.3398,0.8687,1.2192,1.3605
01/15/21,0.063,0.0789,0.3695,0.916,1.271,1.3172
01/14/21,0.0677,0.0845,0.361,0.8822,1.2818,1.3248
01/13/21,0.068,0.084,0.396,0.9287,1.2416,1.338
01/12/21,0.0695,0.0804,0.3973,0.9348,1.2503,1.331
01/11/21,0.0654,0.0832,0.3742,0.9096,1.264,1.3809
01/08/21,0.0614,0.0716,0.3448,0.8647,1.253,1.3321
01/07/21,0.0675,0.058,0.2977,0.811,1.3039,1.3789
01/06/21,0.065,0.058,0.2555,0.736,1.2583,1.3805
01/05/21,0.0562,0.062,0.227,0.6937,1.3036,1.3701
01/04/21,0.058,0.062,0.2435,0.705,1.3058,1.3331
01/01/21,0.062,0.068,0.244,0.721,1.2909,1.2938
12/31/20,0.0589,0.0673,0.2565,0.7399,1.252,1.1975
12/30/20,0.0597,0.064,0.2689,0.7283,1.199,1.1454
12/29/20,0.062,0.0662,0.258,0.726,1.1123,1.158
12/28/20,0.0602,0.0642,0.263,0.7396,1.0663,1.1533
12/25/20,0.0594,0.0631,0.2692,0.7115,1.076,1.1706
12/24/20,0.057,0.0656,0.2555,0.7242,1.0748,1.1956
12/23/20,0.057,0.0646,0.2666,0.7343,1.0916,1.1764
12/22/20,0.058,0.0657,0.264,0.7179,1.1153,1.1735
12/21/20,0.0578,0.0618,0.258,0.7003,1.095,1.1862
12/18/20,0.055,0.0637,0.2457,0.695,1.0935,1.1467
12/17/20,0.0577,0.062,0.2474,0.684,1.1079,1.1596
12/16/20,0.0562,0.0651,0.241,0.677,1.0702,1.179
12/15/20,0.0558,0.0719,0.24,0.69,1.0864,1.1634
12/14/20,0.054,0.0748,0.2588,0.7191,1.099,1.1418
12/11/20,0.0548,0.0773,0.2673,0.7034,1.0846,1.1388
12/10/20,0.061,0.0746,0.2624,0.6999,1.0643,1.1153
12/09/20,0.0608,0.08,0.2506,0.7412,1.0611,1.1007
12/08/20,0.0677,0.0802,0.2822,0.6823,1.0448,1.1065
12/07/20,0.0654,0.0802,0.2622,0.7111,1.0304,1.1666
12/04/20,0.063,0.082,0.275,0.716,1.0424,1.136
12/03/20,0.064,0.0735,0.2813,0.6291,1.09,1.1409
12/02/20,0.068,0.072,0.2359,0.609,1.0639,1.1897
12/01/20,0.0681,0.067,0.219,0.652,1.0696,1.11
11/30/20,0.0693,0.0727,0.243,0.6515,1.1168,1.1348
11/27/20,0.0669,0.0742,0.2445,0.6485,1.04,1.128
11/26/20,0.0662,0.0707,0.2445,0.6194,1.0659,1.0136
11/25/20,0.0686,0.07,0.2373,0.5866,1.0602,1.006
11/24/20,0.065,0.07,0.2232,0.6003,0.9485,1.054
11/23/20,0.063,0.0791,0.2225,0.6348,0.9415,1.0542
11/20/20,0.0631,0.0755,0.237,0.6186,0.985,1.0383
11/19/20,0.0677,0.0813,0.222,0.6656,0.9879,0.9856
11/18/20,0.075,0.08,0.248,0.6503,0.971,0.9487
11/17/20,0.0755,0.0766,0.2418,0.6312,0.9293,0.9751
11/16/20,0.078,0.074,0.2265,0.727,0.8936,1.0281
11/13/20,0.076,0.0808,0.288,0.7287,0.9183,1.024
11/12/20,0.076,0.0732,0.2857,0.6941,0.9621,1.079
11/11/20,0.0809,0.0588,0.2634,0.5979,0.9577,1.0513
11/10/20,0.0808,0.054,0.2021,0.5478,1.0121,1.0433
11/09/20,0.0783,0.0509,0.1755,0.55,0.988,1.142
11/06/20,0.0738,0.0617,0.174,0.6659,0.9782,1.146
11/05/20,0.07,0.0556,0.2305,0.6165,1.075,1.108
11/04/20,0.0692,0.0557,0.2104,0.653,1.0775,1.0142
11/03/20,0.074,0.055,0.2264,0.6075,1.0465,0.9465
11/02/20,0.0665,0.055,0.2129,0.5616,0.9471,0.958
10/30/20,0.068,0.0534,0.1859,0.5551,0.8821,1.0681
10/29/20,0.065,0.056,0.1797,0.5898,0.891,0.9988
10/28/20,0.069,0.0635,0.1993,0.6339,1.0026,1.0499
10/27/20,0.07,0.0631,0.2267,0.647,0.94,0.992
10/26/20,0.0689,0.0583,0.228,0.6121,0.9886,0.9488
10/23/20,0.073,0.056,0.2118,0.5768,0.934,0.9492
10/22/20,0.0732,0.0575,0.196,0.559,0.89,0.991
10/21/20,0.0722,0.0533,0.1913,0.5365,0.8892,1.0367
10/20/20,0.07,0.0555,0.1789,0.5287,0.9267,1.065
10/19/20,0.0714,0.0476,0.1735,0.5193,0.971,1.028
10/16/20,0.07,0.0483,0.1584,0.5213,0.994,0.9779
10/15/20,0.0688,0.056,0.1585,0.568,0.9607,0.9464
10/14/20,0.067,0.056,0.191,0.5648,0.9131,0.9109
10/13/20,0.0662,0.0551,0.189,0.5753,0.8839,0.909
10/12/20,0.069,0.0527,0.193,0.5755,0.8498,0.901
10/09/20,0.069,0.0505,0.194,0.5243,0.8462,0.9064
10/08/20,0.069,0.048,0.1652,0.563,0.84,0.957
10/07/20,0.0675,0.036,0.1825,0.4885,0.8445,0.9549
10/06/20,0.0663,0.0389,0.14,0.467,0.895,0.9666
10/05/20,0.063,0.0326,0.1295,0.474,0.8878,0.961
10/02/20,0.0602,0.0317,0.1292,0.4458,0.9022,0.9128
10/01/20,0.0599,0.0315,0.111,0.4458,0.9028,0.9578
09/30/20,0.0582,0.032,0.1148,0.4465,0.8495,0.8708
09/29/20,0.0573,0.0322,0.1177,0.4482,0.8973,0.8495
09/28/20,0.0559,0.0353,0.121,0.4545,0.8132,0.8598
09/25/20,0.0571,0.0367,0.122,0.4515,0.7893,0.8223
09/24/20,0.0563,0.0372,0.121,0.4463,0.7965,0.8268
09/23/20,0.0577,0.0414,0.1198,0.4748,0.7633,0.8068
09/22/20,0.0585,0.036,0.1348,0.459,0.7678,0.817
09/21/20,0.0601,0.0373,0.1275,0.471,0.756,0.813
09/18/20,0.0629,0.0365,0.13,0.455,0.7598,0.811
09/17/20,0.0567,0.0325,0.121,0.452,0.7609,0.798
09/16/20,0.0596,0.027,0.1183,0.448,0.756,0.835
09/15/20,0.058,0.033,0.1055,0.456,0.7473,0.82
09/14/20,0.0564,0.0423,0.119,0.475,0.7805,0.834
09/11/20,0.055,0.0395,0.1325,0.4515,0.7655,0.815
09/10/20,0.06,0.037,0.12,0.498,0.783,0.791
09/09/20,0.0641,0.039,0.155,0.495,0.7595,0.7895
09/08/20,0.0615,0.0294,0.1525,0.4273,0.7445,0.785
09/07/20,0.061,0.032,0.1122,0.438,0.7395,0.8105
09/04/20,0.0588,0.0298,0.111,0.449,0.744,0.7748
09/03/20,0.0529,0.0305,0.1077,0.4785,0.7635,0.8338
09/02/20,0.055,0.0286,0.119,0.5013,0.7318,0.832
09/01/20,0.0556,0.047,0.1215,0.5195,0.7958,0.7448
08/31/20,0.0549,0.0396,0.155,0.462,0.786,0.7585
08/28/20,0.0528,0.0361,0.128,0.4518,0.7053,0.7805
08/27/20,0.0597,0.0304,0.1265,0.4083,0.7225,0.834
08/26/20,0.0584,0.0283,0.1031,0.3978,0.7435,0.8605
08/25/20,0.0568,0.0286,0.0967,0.4132,0.7845,0.878
08/24/20,0.0533,0.03,0.102,0.4298,0.808,0.7915
08/21/20,0.0516,0.0298,0.1055,0.4133,0.826,0.764
08/20/20,0.0516,0.0369,0.1005,0.4363,0.748,0.713
08/19/20,0.0543,0.0386,0.1145,0.4648,0.7258,0.701
08/18/20,0.0607,0.0394,0.1262,0.4581,0.6699,0.724
08/17/20,0.0616,0.0404,0.1385,0.428,0.6618,0.7495
08/14/20,0.0634,0.0362,0.125,0.4013,0.6785,0.7215
08/13/20,0.0616,0.0254,0.1048,0.352,0.7043,0.7545
08/12/20,0.0591,0.0217,0.079,0.328,0.681,0.786
08/11/20,0.0562,0.0099,0.07,0.298,0.7078,0.7575
08/10/20,0.0519,0.0083,0.0497,0.3028,0.739,0.7115
08/07/20,0.0494,-0.0044,0.0503,0.2612,0.7163,0.672
08/06/20,0.045,0.0018,0.0205,0.3033,0.672,0.6108
08/05/20,0.0437,-0.0092,0.0472,0.2695,0.6375,0.572
08/04/20,0.04,0.0028,0.022,0.2903,0.5785,0.534
08/03/20,0.0413,0.0106,0.0435,0.3143,0.544,0.5385
07/31/20,0.0379,0.0116,0.0567,0.3193,0.5055,0.4933
07/30/20,0.0406,0.0135,0.0653,0.351,0.5123,0.535
07/29/20,0.0469,0.009,0.0839,0.328,0.467,0.4998
07/28/20,0.0455,0.0085,0.072,0.315,0.508,0.5203
07/27/20,0.0479,0.0082,0.0675,0.3273,0.4713,0.55
07/24/20,0.0465,0.0056,0.0712,0.3282,0.493,0.5429
07/23/20,0.0464,0.0075,0.0612,0.335,0.5246,0.5739
07/22/20,0.0484,0.0099,0.0718,0.358,0.5194,0.5486
07/21/20,0.0484,0.0025,0.0815,0.3411,0.5546,0.524
07/20/20,0.0481,0.0082,0.0699,0.3521,0.5301,0.5558
07/17/20,0.049,0.0064,0.0819,0.3428,0.512,0.5597
07/16/20,0.0477,0.0032,0.081,0.3397,0.5379,0.5614
07/15/20,0.0488,0.0028,0.0759,0.3742,0.542,0.5933
07/14/20,0.0487,-0.001,0.0974,0.337,0.5419,0.5573
07/13/20,0.0453,0.0071,0.0745,0.3799,0.5722,0.582
07/10/20,0.0443,0.0096,0.09,0.3511,0.5458,0.5485
07/09/20,0.0434,0.0083,0.0755,0.3886,0.562,0.5615
07/08/20,0.0428,0.0057,0.0881,0.399,0.543,0.5929
07/07/20,0.0464,0.0061,0.084,0.383,0.5445,0.5504
07/06/20,0.0473,0.0085,0.083,0.3914,0.5749,0.6216
07/03/20,0.042,0.0026,0.0949,0.379,0.5329,0.5924
07/02/20,0.043,0,0.082,0.3424,0.5993,0.6518
07/01/20,0.0393,0.0105,0.0675,0.3583,0.579,0.659
06/30/20,0.0317,0.0258,0.0905,0.406,0.6231,0.652
06/29/20,0.034,0.0257,0.1197,0.401,0.63,0.649
06/26/20,0.0413,0.0256,0.1105,0.4316,0.615,0.633
06/25/20,0.0504,0.0264,0.121,0.424,0.6144,0.594
06/24/20,0.0511,0.0293,0.123,0.4038,0.601,0.592
06/23/20,0.0556,0.0395,0.12,0.423,0.5505,0.6501
06/22/20,0.053,0.0403,0.1216,0.4433,0.568,0.652
06/19/20,0.0593,0.0463,0.1384,0.4679,0.6264,0.7175
06/18/20,0.064,0.0443,0.15,0.4437,0.6234,0.69
06/17/20,0.068,0.0437,0.149,0.426,0.6701,0.6599
06/16/20,0.0799,0.0419,0.1301,0.3906,0.6495,0.698
06/15/20,0.0782,0.0322,0.122,0.4569,0.6297,0.7359
06/12/20,0.0749,0.0579,0.1285,0.5488,0.663,0.7592
06/11/20,0.0773,0.0701,0.2003,0.5872,0.6919,0.6863
06/10/20,0.0565,0.0691,0.241,0.6057,0.72,0.6898
06/09/20,0.0683,0.0455,0.2571,0.5404,0.663,0.6381
06/08/20,0.0756,0.035,0.1946,0.4659,0.6528,0.7605
06/05/20,0.0687,0.0197,0.1517,0.409,0.6089,0.816
06/04/20,0.066,0.0194,0.1173,0.3876,0.7147,0.8694
06/03/20,0.0619,0.0173,0.1138,0.3875,0.7815,0.8876
06/02/20,0.0528,0.0288,0.1125,0.4209,0.8323,0.8571
06/01/20,0.0503,0.0314,0.142,0.41,0.8477,0.7521
05/29/20,0.0492,0.0266,0.137,0.434,0.8067,0.7072
05/28/20,0.0562,0.0153,0.1395,0.396,0.714,0.6796
05/27/20,0.0551,0.0144,0.131,0.396,0.6644,0.647
05/26/20,0.0552,0.0259,0.1349,0.4023,0.6352,0.6986
05/25/20,0.0425,0.0264,0.131,0.3983,0.6138,0.6881
05/22/20,0.0454,0.0261,0.1277,0.4004,0.6593,0.7102
05/21/20,0.0411,0.0271,0.1238,0.436,0.6472,0.641
05/20/20,0.0478,0.0106,0.159,0.3488,0.668,0.641
05/19/20,0.0516,0.0088,0.0899,0.314,0.607,0.65
05/18/20,0.0504,0.0121,0.0727,0.33,0.607,0.6483
05/15/20,0.0385,0.0052,0.0799,0.3467,0.598,0.6455
05/14/20,0.0388,0.012,0.074,0.3815,0.6151,0.667
05/13/20,0.0403,0.0133,0.1047,0.3675,0.6129,0.5657
05/12/20,0.0425,-0.0068,0.0967,0.33,0.639,0.5071
05/11/20,0.0397,0.031,0.075,0.3919,0.5428,0.5544
05/08/20,0.0313,0.042,0.137,0.3854,0.4861,0.5734
05/07/20,0.0162,0.042,0.157,0.3738,0.5293,0.6076
05/06/20,0.0349,0.0462,0.1515,0.3624,0.5493,0.5972
05/05/20,0.0422,0.0481,0.1447,0.3885,0.5796,0.535
05/04/20,0.036,0.052,0.1599,0.38,0.5659,0.6049
05/01/20,0.036,0.0666,0.167,0.36,0.521,0.5805
04/30/20,0.0407,0.0712,0.1728,0.4112,0.5801,0.5455
04/29/20,0.0434,0.0655,0.1996,0.3591,0.5565,0.5267
04/28/20,0.0557,0.0643,0.169,0.3661,0.5281,0.5647
04/27/20,0.0561,0.071,0.1738,0.3931,0.5153,0.553
04/24/20,0.0584,0.067,0.1851,0.3695,0.5445,0.4935
04/23/20,0.0604,0.0717,0.1694,0.4125,0.5227,0.5469
04/22/20,0.064,0.0782,0.188,0.456,0.4807,0.497
04/21/20,0.06,0.0822,0.213,0.4451,0.5353,0.502
04/20/20,0.0646,0.0759,0.2165,0.4433,0.486,0.5692
04/17/20,0.0661,0.096,0.2034,0.5713,0.4894,0.5169
04/16/20,0.0763,0.0986,0.289,0.5838,0.5252,0.564
04/15/20,0.0737,0.0904,0.311,0.573,0.4979,0.633
04/14/20,0.084,0.0912,0.2786,0.557,0.555,0.5959
04/13/20,0.0741,0.1031,0.2786,0.5567,0.611,0.6307
04/10/20,0.0582,0.1127,0.3116,0.5068,0.5817,0.789
04/09/20,0.0667,0.0979,0.3,0.4568,0.6057,0.7829
04/08/20,0.0702,0.085,0.2748,0.403,0.7495,0.733
04/07/20,0.0733,0.086,0.232,0.3962,0.7497,0.735
04/06/20,0.0712,0.08,0.226,0.414,0.7017,0.7287
04/03/20,0.068,0.093,0.2282,0.4507,0.7017,0.66
04/02/20,0.0694,0.095,0.237,0.4649,0.7033,0.5872
04/01/20,0.0633,0.077,0.25,0.376,0.6381,0.5237
03/31/20,0.07,0.103,0.2115,0.51,0.5776,0.558
03/30/20,0.0674,0.1192,0.3096,0.547,0.523,0.5464
03/27/20,0.054,0.1368,0.3156,0.4765,0.5363,0.6071
03/26/20,0.0593,0.109,0.3,0.421,0.5471,0.6087
03/25/20,0.07,0.1159,0.208,0.4636,0.5879,0.4756
03/24/20,0.089,0.1681,0.2308,0.6974,0.586,0.6118
03/23/20,0.0785,0.2134,0.3854,0.8029,0.4629,0.6503
03/20/20,0.0894,0.2384,0.5254,0.739,0.6,0.532
03/19/20,0.115,0.1503,0.531,0.5062,0.651,0.471
03/18/20,0.14,0.225,0.3442,0.7039,0.5448,0.4431
03/17/20,0.1486,0.1826,0.511,0.5837,0.479,0.743
03/16/20,0.1206,0.2408,0.4113,0.6499,0.4646,0.8083
03/13/20,0.147,0.333,0.5043,0.6045,0.7512,0.772
03/12/20,0.131,0.2007,0.483,0.3887,0.8433,0.4881
03/11/20,0.1985,0.353,0.3263,0.618,0.785,0.67
03/10/20,0.316,0.421,0.482,0.673,0.5294,0.6675
03/09/20,0.1955,0.535,0.5389,0.814,0.665,0.6946
03/06/20,0.3615,0.5234,0.6277,0.7499,0.6146,0.627
03/05/20,0.4481,0.7525,0.5867,0.916,0.7029,0.4156
